domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;59/1;1;   8301679;  23843545;0;5250;23600708;18547943;1;37886;29.7257;623970;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;60/1;1;  17672787;  17655549;0;903;2047604;1073398;1;37886;1.51842;706919;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;61/1;1;  20423031;  15990718;0;6170;22726425;15502421;1;37886;25.5816;605998;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;62/1;1;   9810678;  21290387;0;9119;24905039;15952427;1;37886;23.389;682049;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;63/1;1;  10005243;  12188024;0;5058;17538646;13477621;1;37886;23.5458;572400;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;64/1;1;  19167393;  19999786;0;881;2428623;756900;1;37886;1.05604;716735;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;65/1;1;    119157;  13684121;0;3113;9008060;7561671;1;37886;12.7211;594419;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;66/1;1;  15430832;  16838722;0;8990;24602803;21425159;1;37886;33.5291;639002;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;67/1;1;   7237835;  18954424;0;4039;9759582;10085239;1;37886;17.3775;580361;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;68/1;1;  22947726;   9113220;0;1756;4956193;3314790;1;37886;5.31626;623519;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;69/1;1;   5253000;   2451846;0;8854;34050777;21617530;1;37886;33.9807;636170;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;70/1;1;   6496638;  23907464;0;7524;27972192;19718134;1;37886;29.6441;665161;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;71/1;1;   2076365;  17642344;0;10001;36912023;19064795;1;37886;29.3348;649903;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;72/1;1;  10646347;    142867;0;4791;17643148;9866654;1;37886;15.8672;621826;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;73/1;1;  12773345;  13468532;0;3957;9681031;8002717;1;37886;12.7328;628511;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;74/1;1;  11800972;   2396356;0;4850;28208676;23360542;1;37886;36.6776;636917;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;75/1;1;  20470199;  19205792;0;5260;16559758;13044390;1;37886;22.1059;590085;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;76/1;1;  11540613;   9522190;0;4628;15560315;13008978;1;37886;22.7134;572745;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;77/1;1;  17614660;  20886865;0;8630;34862731;21313901;1;37886;32.3523;658806;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;78/1;1;  19823267;  14156979;0;7943;23155185;20083120;1;37886;31.7816;631911;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;79/1;1;    251822;   3514485;0;3332;14711403;14787519;1;37886;25.867;571675;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;80/1;1;  20351535;  15175829;0;9845;27629557;20806557;1;37886;31.6394;657616;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;81/1;1;  21089656;   6438241;0;5358;16271468;8783697;1;37886;13.9622;629104;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
