domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;60/1;1;   2593918;   2504223;163175;480;2062050;159661;1;4416;0.339575;470179;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;61/1;1;    825906;   1139625;559219;1812;5829874;1111527;1;4416;2.34629;473737;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;62/1;1;   1485659;   1848089;539465;1981;6164614;1367105;1;4416;2.83553;482134;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;63/1;1;     35821;     73026;292370;998;3193485;477111;1;4416;0.965048;494391;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;64/1;1;    889978;    237218;723384;2411;7723364;1349511;1;4416;2.68454;502697;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;65/1;1;   2339487;    289487;1019579;3288;11206373;1272355;1;4416;2.77422;458635;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;66/1;1;    506631;    886079;720971;2617;8113761;2048294;1;4416;4.10206;499333;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;67/1;1;    645622;    417102;950169;4222;12546387;1547209;1;4416;3.4542;447922;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;68/1;1;   1507877;   1262544;236019;1151;2794696;514191;1;4416;1.03611;496271;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;69/1;1;     55298;   1053459;179041;609;2016264;201697;1;4416;0.42416;475521;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;70/1;1;   2607626;   1242105;256780;782;2874229;608542;1;4416;1.26331;481703;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;71/1;1;    227330;   1860283;326917;944;3454795;736303;1;4416;1.54368;476978;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;72/1;1;   2416206;   1083088;825670;2634;8633508;2116641;1;4416;4.62493;457659;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;73/1;1;    652407;   1658414;307085;1320;3512030;387131;1;4416;0.793535;487856;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;74/1;1;    747688;   2038704;1184974;5189;14630538;2014130;1;4416;4.15908;484273;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;75/1;1;   1006470;   1079932;239584;857;2774727;417375;1;4416;0.843406;494869;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;76/1;1;    995516;     69711;96032;350;1177060;52831;1;4416;0.123801;426742;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;77/1;1;    634602;   1133254;777161;3563;8947290;1582969;1;4416;3.49554;452854;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;78/1;1;    793982;   2215456;215152;485;2235456;446047;1;4416;0.938679;475186;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
