domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;52/5;5;     84220;      1755;87119;1130;1271774;242596;1;679;0.502731;482556;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;53/5;5;    119181;    221944;69522;539;844510;121772;7;679;0.242846;501438;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;54/5;5;    252852;     48833;66360;468;762942;149749;3;679;0.302344;495294;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;55/5;5;    118475;    144679;51351;540;573363;101464;3;679;0.21116;480509;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;56/5;5;    210369;     91786;60393;753;840586;249628;3;679;0.481296;518658;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;57/5;5;    127515;    243952;68235;641;803329;247841;5;679;0.489545;506268;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;58/5;5;    183807;     73003;59738;701;649728;167111;3;679;0.341442;489427;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;59/5;5;    234723;    214629;58051;610;656075;189237;5;679;0.390999;483983;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;60/5;5;    107313;     88064;61248;600;725025;202601;5;679;0.419044;483484;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;61/5;5;    250064;     58187;66041;554;739854;235335;1;679;0.465083;506007;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;62/5;5;    212821;    191362;85471;682;1011875;263989;5;679;0.522787;504965;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;63/5;5;     74274;    116192;73350;621;843772;225859;5;679;0.446441;505910;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;64/5;5;     87717;    165175;51098;650;708827;148463;2;679;0.30599;485189;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;65/5;5;     76812;     36590;57332;382;634406;76815;5;679;0.157076;489029;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;66/5;5;     46813;    175266;55603;604;593809;212020;3;679;0.435509;486832;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;67/5;5;    173566;     38628;51334;588;604512;130190;3;679;0.271044;480328;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;68/5;5;    232101;    216494;53854;514;605116;171636;6;679;0.347183;494367;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;69/5;5;    231596;    198641;62234;441;732339;208724;3;679;0.421893;494733;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;70/5;5;     65448;    246958;79317;663;885751;205595;3;679;0.413972;496640;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;71/5;5;    191194;    149512;82002;679;968051;184333;5;679;0.381279;483460;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;72/5;5;    225244;    176756;60799;505;872526;223837;3;679;0.445225;502750;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;73/5;5;    125330;    240550;53249;459;640451;207871;9;679;0.423186;491205;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;74/5;5;     57931;      8458;85174;706;925773;169008;3;679;0.336579;502135;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;75/5;5;    236450;    185477;64076;648;830761;138024;3;679;0.304613;453112;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;76/5;5;    137368;    120603;50417;541;584913;208178;5;679;0.426787;487780;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;77/5;5;     36645;    160209;59625;677;676061;233915;5;679;0.47219;495383;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;78/5;5;     82297;    241347;75944;762;1087082;212910;5;679;0.459163;463691;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;79/5;5;    241913;    224579;53639;610;585059;196783;3;679;0.411783;477880;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;80/5;5;    236197;     52423;57944;530;665826;91262;5;679;0.193352;471999;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;81/5;5;     60856;    173223;84157;858;962998;238372;2;679;0.464698;512962;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;82/5;5;    171246;     39037;50736;535;557488;127051;5;679;0.267936;474184;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;83/5;5;     97905;    170503;69004;640;741010;206141;5;679;0.427995;481643;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;84/5;5;     42539;    158421;65072;723;719854;230674;5;679;0.46687;494086;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;85/5;5;    177597;     17343;53992;554;629977;121472;8;679;0.254603;477104;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;86/5;5;    219839;    230256;54678;569;614368;205444;5;679;0.422707;486020;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;87/5;5;        31;    148976;59920;555;675470;151489;4;679;0.308762;490634;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;88/5;5;      2731;     93049;61412;585;794515;182220;4;679;0.374562;486488;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;89/5;5;       766;    123574;82970;788;940459;212342;7;679;0.426729;497604;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;90/5;5;     67860;    232633;61771;631;688497;191186;5;679;0.390949;489031;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;91/5;5;    165688;    101432;59047;652;643303;177898;5;679;0.377455;471310;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;92/5;5;    184899;     70350;52910;631;621729;161812;6;679;0.33208;487268;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
