domain;variant;id;k;start;goal;nbtrees;mem;runtime;solver;version
roadmap;dimacs;66;10;46813;175266;1;315.281;0.118012;PSBv2;
roadmap;dimacs;67;10;173566;38628;1;315.281;0.173272;PSBv2;
roadmap;dimacs;68;10;232101;216494;3;315.281;0.418421;PSBv2;
roadmap;dimacs;69;10;231596;198641;1;315.281;0.168155;PSBv2;
roadmap;dimacs;70;10;65448;246958;9;315.281;3.28031;PSBv2;
roadmap;dimacs;71;10;191194;149512;1;315.281;0.181749;PSBv2;
roadmap;dimacs;72;10;225244;176756;1;315.281;0.158108;PSBv2;
roadmap;dimacs;73;10;125330;240550;3;315.281;1.33025;PSBv2;
roadmap;dimacs;74;10;57931;8458;1;315.281;0.186002;PSBv2;
roadmap;dimacs;75;10;236450;185477;1;315.281;0.174073;PSBv2;
roadmap;dimacs;76;10;137368;120603;1;315.281;0.134573;PSBv2;
roadmap;dimacs;77;10;36645;160209;1;315.281;0.123233;PSBv2;
roadmap;dimacs;78;10;82297;241347;1;315.281;0.184782;PSBv2;
roadmap;dimacs;79;10;241913;224579;1;315.281;0.148263;PSBv2;
roadmap;dimacs;80;10;236197;52423;1;315.281;0.185323;PSBv2;
roadmap;dimacs;81;10;60856;173223;1;315.281;0.171577;PSBv2;
roadmap;dimacs;82;10;171246;39037;1;315.281;0.159984;PSBv2;
roadmap;dimacs;83;10;97905;170503;1;315.281;0.15815;PSBv2;
roadmap;dimacs;84;10;42539;158421;1;315.281;0.137997;PSBv2;
roadmap;dimacs;85;10;177597;17343;3;315.281;0.483561;PSBv2;
roadmap;dimacs;86;10;219839;230256;1;315.281;0.152868;PSBv2;
roadmap;dimacs;87;10;31;148976;1;315.281;0.174248;PSBv2;
roadmap;dimacs;88;10;2731;93049;1;315.281;0.178987;PSBv2;
roadmap;dimacs;89;10;766;123574;3;315.281;0.707415;PSBv2;
roadmap;dimacs;90;10;67860;232633;1;315.281;0.161785;PSBv2;
roadmap;dimacs;91;10;165688;101432;1;315.281;0.151851;PSBv2;
roadmap;dimacs;92;10;184899;70350;5;315.281;1.8868;PSBv2;
