domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;93/1;1;    677739;   1445420;90417;333;1108507;209067;1;3033;0.408043;512366;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;94/1;1;    689436;    132056;224853;727;2697369;510186;1;3033;1.01115;504560;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;95/1;1;    172705;   1375271;480521;1060;5217136;1330414;1;3033;2.85396;466164;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;96/1;1;   1879024;    843565;170548;720;2025794;152815;1;3033;0.35984;424675;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;97/1;1;    594555;   1305211;146214;971;1536146;483964;1;3033;0.950305;509272;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;98/1;1;    338636;    646444;221052;1052;2535708;661298;1;3033;1.33952;493681;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;99/1;1;   1834673;    546450;436400;1191;5698035;389773;1;3033;0.933574;417506;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;0/5;5;   1158641;   1272769;836775;2232;9081374;1199302;5;3033;2.76478;433778;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;1/5;5;     54758;   1370062;348512;1525;4088356;739505;8;3033;1.60197;461623;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;2/5;5;    935047;   1190851;242246;522;3005912;132126;8;3033;0.319415;413650;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;3/5;5;    548674;   1730064;185823;787;2234637;466788;5;3033;0.950586;491053;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;4/5;5;    713105;   1135162;105821;256;1393221;94784;18;3033;0.213358;444249;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;5/5;5;   1213983;   1847687;385742;1048;5259051;1352647;9;3033;2.82295;479162;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;6/5;5;   1416819;   1454455;129232;583;1387838;448795;5;3033;0.905564;495597;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;7/5;5;   1202525;   1287863;187757;925;2205702;439638;3;3033;0.953378;461137;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;8/5;5;    416104;   1824062;341905;1267;4704522;882041;8;3033;1.90974;461865;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;9/5;5;    350612;   1840987;740325;1633;9115692;1794205;3;3033;3.90856;459045;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;10/5;5;    581610;   1031954;665220;1737;7767641;1387154;3;3033;2.82019;491865;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;11/5;5;    329503;   1179401;311471;686;3446387;831133;3;3033;1.69534;490247;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;12/5;5;    480267;    159302;662588;1501;7974002;1139977;8;3033;2.41836;471385;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;13/5;5;   1890527;   1576171;736387;1614;8709092;1287001;7;3033;2.94512;436995;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;14/5;5;   1743677;    933040;323236;966;5426132;1340166;4;3033;2.8257;474278;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;15/5;5;   1460731;   1705524;743782;2202;8152763;1592956;1;3033;3.33013;478347;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;16/5;5;    801770;    765171;462423;1632;5188904;617735;5;3033;1.33674;462122;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;17/5;5;   1076837;   1604094;79473;403;1054980;213099;5;3033;0.420465;506818;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;18/5;5;   1431544;    194846;459353;1536;5259138;969021;6;3033;2.07615;466740;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;19/5;5;   1536202;    632533;212958;695;2578204;614271;5;3033;1.25822;488207;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;20/5;5;    356711;    288578;443907;1572;4883636;1076456;2;3033;2.35487;457119;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
